Date,sm0,sm1,sm2,sm3,sm6,sm7,sm10,sm11,sm14,sm15,sm18,sm19,sm23
9/27/2005,0.182992995,0.154391006,0.189429998,0.179173464,0.17903222,0.19007056,0.193821762,0.201434944,0.20493184,0.214533001,0.222068032,0.252608001,0.236851889
9/28/2005,0.220479995,0.212354004,0.234420002,0.208087233,0.218625943,0.225967156,0.245331376,0.24332421,0.249120356,0.25643459,0.244427762,0.252608001,0.236283717
9/29/2005,0.245521113,0.221333876,0.256665766,0.243788481,0.221752986,0.25711596,0.229352579,0.255479038,0.204789609,0.244854867,0.182743236,0.212042004,0.198162913
9/30/2005,0.191205054,0.161196206,0.186061447,0.168891753,0.16616473,0.171292517,0.165498551,0.17008127,0.1589552,0.165124204,0.156295111,0.162880986,0.164497141
10/1/2005,0.195139989,0.167989999,0.203125,0.183938483,0.175380021,0.184650993,0.177207668,0.191069594,0.178861349,0.214533001,0.180540819,0.183119014,0.178141565
10/2/2005,0.204381892,0.184378356,0.202619642,0.183423519,0.172538728,0.18774341,0.156183079,0.175227612,0.158204347,0.161459297,0.155179141,0.159431362,0.162411071
10/3/2005,0.195139989,0.212354004,0.234420002,0.20773368,0.208821781,0.203566276,0.201804226,0.193773399,0.197786493,0.182551995,0.198599225,0.197715983,0.200529144
10/4/2005,0.294417344,0.289293945,0.29147172,0.256508172,0.275301576,0.265791446,0.276470125,0.267442256,0.258618385,0.258353442,0.250363113,0.253832721,0.240459767
10/5/2005,0.237904996,0.234095991,0.277987003,0.243398128,0.254682719,0.259223075,0.264685503,0.270703486,0.258192066,0.27948755,0.249376261,0.261316985,0.250792697
10/6/2005,0.207858011,0.181760997,0.226135001,0.20680858,0.203773676,0.224560251,0.207236083,0.226988974,0.203035549,0.235025004,0.185008786,0.183119014,0.179871385
10/7/2005,0.246538383,0.22634387,0.28613776,0.254085749,0.243700475,0.251041412,0.242573917,0.23902379,0.241067499,0.242245644,0.22657248,0.229092713,0.225181621
10/8/2005,0.248443007,0.203768,0.234420002,0.21570693,0.216456081,0.229937118,0.226105065,0.240260698,0.219216548,0.251823992,0.208980238,0.215888992,0.215939428
10/9/2005,0.190495398,0.160697259,0.194830535,0.177661205,0.170733202,0.180489315,0.17805577,0.17630047,0.175908928,0.176023453,0.176469258,0.177942105,0.177422064
10/10/2005,0.247622117,0.218789652,0.261065453,0.258105308,0.214947224,0.240735188,0.236315399,0.239214167,0.217092752,0.211594805,0.20861873,0.20272167,0.204000369
10/11/2005,0.192901521,0.159927148,0.195370177,0.176699511,0.171855119,0.182736888,0.177146223,0.176230059,0.176029454,0.177176513,0.182266247,0.183133121,0.184793745
10/12/2005,0.207858011,0.203768,0.245049998,0.220149944,0.201668464,0.211150125,0.203246486,0.19730743,0.202401213,0.196199998,0.199347795,0.197715983,0.205921979
10/13/2005,0.180698454,0.162086919,0.217819348,0.224387467,0.155754119,0.211453378,0.16473949,0.182162926,0.167828456,0.192754537,0.173639372,0.209261283,0.195933587
10/14/2005,0.195139989,0.203768,0.234420002,0.207191635,0.212828055,0.205860562,0.228052742,0.226874452,0.232736034,0.24342449,0.225528271,0.235707998,0.227751013
10/15/2005,0.18031314,0.145711184,0.183240429,0.154811144,0.145291597,0.156896755,0.107461974,0.135479972,0.104413725,0.134593695,0.112473942,0.131720126,0.133010551
10/16/2005,0.186865582,0.165216496,0.188571285,0.170895249,0.166196754,0.16472359,0.166049462,0.158458562,0.158086191,0.155911514,0.156607698,0.154040805,0.157761389
10/17/2005,0.195139989,0.195181996,0.21785,0.18602528,0.169194525,0.164233774,0.152819366,0.147916655,0.144798583,0.126631007,0.134073787,0.111907333,0.131355807
10/18/2005,0.19436471,0.171085805,0.191518933,0.182988197,0.166985139,0.167475328,0.139289841,0.145356745,0.126982078,0.134942189,0.136738498,0.135735517,0.143064667
10/19/2005,0.182992995,0.195181996,0.21785,0.188833504,0.173766755,0.173806339,0.167709401,0.162282024,0.157813911,0.152481988,0.157443387,0.152887002,0.163568392
10/20/2005,0.219926227,0.199062701,0.234799683,0.22214824,0.197203353,0.220346048,0.211692229,0.226745352,0.221301556,0.220719695,0.205653984,0.206364351,0.208498377
10/21/2005,0.24016282,0.212975115,0.217033833,0.190034792,0.161813706,0.179120064,0.176832438,0.174262241,0.174608245,0.175830558,0.186663176,0.197715983,0.1930949
10/22/2005,0.207858011,0.181760997,0.234420002,0.216517801,0.21595133,0.228485764,0.218418873,0.238969175,0.20465149,0.24342449,0.184209801,0.197715983,0.18647687
10/23/2005,0.296088161,0.289018631,0.286574394,0.257166088,0.264914513,0.245064944,0.250578284,0.243709311,0.239630163,0.238496736,0.225095135,0.226434388,0.224935548
10/24/2005,0.16532369,0.054912798,0.118468218,0.123222608,0.161400463,0.165760763,0.175997663,0.174610977,0.172013767,0.169669119,0.17144066,0.175371263,0.176284379
10/25/2005,0.194438756,0.172177273,0.186230156,0.1669633,0.173066883,0.170138514,0.176879914,0.1736505,0.182515778,0.172631007,0.175357252,0.176578702,0.165324289
10/26/2005,0.255787313,0.242507622,0.273373455,0.237605736,0.212814271,0.210792974,0.251070946,0.241197109,0.244136855,0.237793013,0.230636746,0.24544923,0.244673207
10/27/2005,0.187727667,0.170052566,0.183776554,0.161990804,0.166411363,0.162761836,0.172322249,0.163295799,0.176093495,0.161601971,0.177731882,0.175119664,0.166505487
10/28/2005,0.248443007,0.253599495,0.277987003,0.23401687,0.239049939,0.224946285,0.238218629,0.22919721,0.239059115,0.205366492,0.223897735,0.225798488,0.228928433
10/29/2005,0.236105425,0.227930591,0.254501015,0.237285346,0.217549756,0.22999014,0.220358789,0.238541558,0.234229848,0.233639389,0.223506829,0.233721052,0.233258376
10/30/2005,0.207858011,0.212354004,0.234420002,0.208269518,0.215064643,0.219613221,0.228340301,0.225319805,0.231817042,0.235025004,0.224403493,0.235707998,0.238901443
10/31/2005,0.18004176,0.175355271,0.192471474,0.170251906,0.150727838,0.163729146,0.128090143,0.145546779,0.141362295,0.16979675,0.179405287,0.194504231,0.196360737
11/1/2005,0.155821405,0.089227572,0.155367128,0.135001615,0.166105355,0.174338199,0.178159366,0.175494981,0.17452338,0.168159245,0.174503459,0.175677791,0.171174698
11/2/2005,0.280258983,0.260419548,0.289816022,0.258241057,0.256308331,0.258472069,0.26630986,0.264877241,0.264531317,0.274876952,0.257232983,0.274380535,0.274020963
11/3/2005,0.22933049,0.210874915,0.246391311,0.238068655,0.226812229,0.218061075,0.2236415,0.22536999,0.213322639,0.220959052,0.201645034,0.208388454,0.21210123
11/4/2005,0.220479995,0.223224998,0.245049998,0.219043511,0.19170014,0.197695404,0.196538527,0.190449195,0.198319733,0.182551995,0.201862386,0.197715983,0.205705197
11/5/2005,0.206179176,0.186880344,0.212826925,0.187283636,0.180025459,0.174454583,0.182474681,0.17601171,0.186568787,0.178767026,0.183373355,0.1802083,0.185087138
11/6/2005,0.233066857,0.228227317,0.238610953,0.214645699,0.158614591,0.193078518,0.196387082,0.186919928,0.192107603,0.199500293,0.217018843,0.218549877,0.241951674
11/7/2005,0.207624631,0.182449629,0.215023413,0.188612098,0.179115962,0.176822399,0.180870747,0.176966856,0.187284439,0.178903197,0.182788566,0.18126834,0.184459085
11/8/2005,0.254275742,0.247862512,0.281654,0.252352834,0.258455336,0.233897239,0.243076749,0.224439651,0.24135656,0.23846069,0.228952098,0.232798689,0.235921769
11/9/2005,0.206682429,0.181874976,0.211468294,0.197361471,0.182323009,0.182349205,0.182093143,0.171683237,0.154866159,0.187719241,0.155815452,0.215888992,0.19494882
11/10/2005,0.198307335,0.172833322,0.188985966,0.164813352,0.172465765,0.160712439,0.16988484,0.164644921,0.168201056,0.162654612,0.172722863,0.17032184,0.172616484
11/11/2005,0.227121517,0.222884461,0.257367671,0.24390468,0.213319868,0.217281848,0.244875938,0.248526454,0.229662582,0.229812786,0.221310228,0.226251483,0.266181678
11/12/2005,0.209866439,0.182300058,0.20595696,0.180164725,0.172359802,0.162352606,0.17001535,0.161277452,0.177222396,0.166062256,0.175308944,0.173130651,0.179084448
11/13/2005,0.196606464,0.17493438,0.199294474,0.180631086,0.175414126,0.178992926,0.177590826,0.184351882,0.177460504,0.184388207,0.174591601,0.180190821,0.174527921
11/14/2005,0.230281979,0.198879451,0.241558164,0.222950146,0.171881154,0.188744813,0.182619184,0.189602435,0.197354585,0.212104961,0.213058397,0.238754317,0.2076509
11/15/2005,0.248443007,0.243847743,0.255679995,0.236647916,0.229006001,0.233215668,0.231915089,0.239592095,0.229857598,0.251823992,0.218812518,0.235707998,0.235347243
11/16/2005,0.207858011,0.165722981,0.193005651,0.173059613,0.136298597,0.157857597,0.111666083,0.140211612,0.114410505,0.163545266,0.140095055,0.157347426,0.167478427
11/17/2005,0.179180462,0.135599986,0.181025803,0.195791528,0.165174484,0.178227097,0.162893787,0.178417221,0.167755872,0.166308761,0.172704809,0.171481677,0.178733097
11/18/2005,0.237904996,0.212354004,0.245049998,0.22603855,0.220596226,0.230904435,0.230928798,0.238721267,0.233418368,0.24342449,0.224473953,0.235707998,0.23433091
11/19/2005,0.16909908,0.131587967,0.165650189,0.128201306,0.115344808,0.119484864,0.102478072,0.10909012,0.113101654,0.114800654,0.114698901,0.120371695,0.131781409
11/20/2005,0.237904996,0.253599495,0.272072494,0.230527302,0.221049041,0.224827878,0.212119326,0.219103423,0.205931961,0.214533001,0.198737552,0.197715983,0.204348576
11/21/2005,0.212310779,0.183699159,0.211766959,0.196096815,0.179079082,0.18638706,0.177098191,0.177181137,0.175457594,0.174656727,0.171121484,0.173200274,0.169994432
11/22/2005,0.243539035,0.208617389,0.223511219,0.196060747,0.172003418,0.190583125,0.196335822,0.193113536,0.19383812,0.211081043,0.238138765,0.226389572,0.244647861
11/23/2005,0.182992995,0.167989999,0.226135001,0.202552712,0.19432694,0.204074443,0.207533313,0.205874989,0.213170291,0.214533001,0.214959287,0.225798488,0.226699756
11/24/2005,0.169314203,0.130198806,0.14044553,0.142294958,0.107524775,0.127133831,0.12650843,0.136686802,0.143366054,0.143963307,0.152661215,0.156491788,0.163274522
11/25/2005,0.211671836,0.190961927,0.22177124,0.18140547,0.181987554,0.1633908,0.170522854,0.150228754,0.170902488,0.147196531,0.169837182,0.16196164,0.166620248
11/26/2005,0.190182294,0.16388652,0.189587468,0.16839072,0.165418407,0.162481163,0.16489051,0.158446466,0.159952147,0.157912521,0.158443447,0.155989152,0.156309959
11/27/2005,0.23523666,0.238034084,0.255920142,0.226846263,0.202407941,0.223091617,0.209550321,0.221820757,0.217875183,0.220485628,0.202612221,0.203227654,0.240681916
11/28/2005,0.209842651,0.183387721,0.20834043,0.181719778,0.175226831,0.173867356,0.174797682,0.174843464,0.17266578,0.172445817,0.168471009,0.172113036,0.168565641
11/29/2005,0.258980989,0.26723963,0.289816022,0.259289615,0.26309152,0.262829772,0.254614397,0.260991094,0.250618377,0.261045188,0.246990162,0.265671521,0.250863886
11/30/2005,0.280858904,0.223224998,0.283901513,0.271529199,0.255247847,0.270433468,0.270800444,0.28113598,0.26979123,0.307151079,0.272387614,0.339698166,0.287357194
12/1/2005,0.237904996,0.234095991,0.245049998,0.215768344,0.221483417,0.227264538,0.237961221,0.237331294,0.246262791,0.24342449,0.243678372,0.252608001,0.249595775
12/2/2005,0.258980989,0.243847743,0.277987003,0.237665646,0.23444562,0.225808409,0.236026434,0.227986879,0.239076138,0.235025004,0.236887875,0.244158,0.245380745
12/3/2005,0.207918663,0.180341676,0.201648742,0.183654547,0.156253204,0.169287294,0.168432802,0.172089338,0.177277192,0.200448036,0.181392883,0.193815535,0.1827595
12/4/2005,0.258980989,0.243847743,0.272072494,0.240217438,0.223363045,0.226566449,0.233183081,0.228523916,0.230841132,0.235025004,0.219866366,0.225798488,0.23243724
12/5/2005,0.210013885,0.183616337,0.215685251,0.198106617,0.175568877,0.181340347,0.173807088,0.175104896,0.175727689,0.177168729,0.172294344,0.175107371,0.175736973
12/6/2005,0.300807297,0.26723963,0.283901513,0.258878901,0.246098524,0.248081844,0.24755015,0.248723484,0.234599846,0.261045188,0.223142248,0.235707998,0.229678423
12/7/2005,0.314506173,0.277898863,0.284214224,0.234009904,0.222120822,0.209583721,0.211028556,0.204206186,0.200255332,0.196243107,0.190885778,0.185784084,0.197563156
12/8/2005,0.212503765,0.188949066,0.221991213,0.210187604,0.191875916,0.19610895,0.185934795,0.184729701,0.183769248,0.185009106,0.169340096,0.174299451,0.174607489
12/9/2005,0.237904996,0.223224998,0.277987003,0.242538485,0.227818455,0.231259101,0.232280741,0.245581716,0.244982451,0.265655756,0.243635137,0.256962508,0.246822712
12/10/2005,0.198942503,0.176247515,0.203705429,0.182657346,0.172620805,0.169440529,0.172835254,0.176014715,0.17703936,0.175990166,0.172346818,0.176064774,0.175107047
12/11/2005,0.280258983,0.253599495,0.283901513,0.24166776,0.22751702,0.223744874,0.23388828,0.240092052,0.248402168,0.25643459,0.239818973,0.244158,0.241553606
12/12/2005,0.208963667,0.181342905,0.212589873,0.187215337,0.175246705,0.173420497,0.175155013,0.175943024,0.174030938,0.17807617,0.171775113,0.173879188,0.171792349
12/13/2005,0.208333766,0.177136059,0.205911163,0.17855006,0.169403565,0.168670131,0.17154547,0.172571182,0.174777626,0.176123913,0.168662387,0.173451279,0.170754164
12/14/2005,0.198341975,0.17555676,0.206929983,0.178058267,0.169173496,0.168566716,0.168841488,0.173253559,0.174661634,0.179482383,0.172414803,0.176693532,0.177124176
12/15/2005,0.280258983,0.26723963,0.289816022,0.239950703,0.221581895,0.208930324,0.220996756,0.213067772,0.220015403,0.214533001,0.211792283,0.215888992,0.222625191
12/16/2005,0.237904996,0.203768,0.234420002,0.204402802,0.212683912,0.210302543,0.226786317,0.22387049,0.241211889,0.24342449,0.244954878,0.261316985,0.255975741
12/17/2005,0.293957859,0.280879766,0.30755955,0.27187057,0.245948147,0.279981299,0.256742723,0.278804985,0.251172064,0.288708717,0.247687225,0.270026028,0.253377184
12/18/2005,0.287108421,0.260419548,0.289816022,0.239684813,0.228235154,0.221479302,0.232694589,0.240437731,0.235622719,0.25643459,0.232797758,0.244158,0.234446811
12/19/2005,0.209795763,0.185914232,0.214590185,0.196062158,0.178111986,0.184246239,0.174917846,0.177142938,0.173333778,0.176472691,0.16697649,0.171956924,0.173608341
12/20/2005,0.280258983,0.26723963,0.283901513,0.234817214,0.204877108,0.234362284,0.238297041,0.2433906,0.254318956,0.261045188,0.249288731,0.265671521,0.249513186
12/21/2005,0.205120622,0.177735869,0.201272915,0.178632153,0.168604992,0.16316686,0.166371381,0.16088944,0.162915689,0.160918451,0.155660159,0.158232351,0.158121232
12/22/2005,0.280258983,0.26723963,0.283901513,0.237143173,0.212057535,0.194203266,0.180368128,0.177772367,0.176574945,0.167124987,0.172374554,0.168709993,0.178820621
12/23/2005,0.213573813,0.187633125,0.207457786,0.180587765,0.170031708,0.161810447,0.165233745,0.163863555,0.169017321,0.163026242,0.168110067,0.169870383,0.175050428
12/24/2005,0.280258983,0.260419548,0.277987003,0.235661316,0.216723581,0.207590319,0.211077036,0.201185273,0.207667224,0.205366492,0.193118599,0.197715983,0.208160057
12/25/2005,0.195139989,0.195181996,0.234420002,0.212950345,0.203810515,0.220166874,0.213345176,0.224752173,0.207899406,0.235025004,0.191122741,0.197715983,0.194928234
12/26/2005,0.201520247,0.1752099,0.204007144,0.177292649,0.166872394,0.161597493,0.166165232,0.161807517,0.161550717,0.162546017,0.152804406,0.15720717,0.156839633
12/27/2005,0.280258983,0.253599495,0.277987003,0.238536687,0.205111254,0.198769821,0.1882855,0.184085476,0.180052823,0.182551995,0.164964325,0.168709993,0.175288408
12/28/2005,0.210898467,0.185058092,0.211597934,0.193685247,0.178429086,0.181031925,0.178692958,0.176927063,0.173553825,0.174171611,0.165362442,0.169505001,0.173801143
12/29/2005,0.21203489,0.187715013,0.213342255,0.196016037,0.18091402,0.184541102,0.178934558,0.17721893,0.177240817,0.178022826,0.168378675,0.171685683,0.17195021
12/30/2005,0.209753596,0.187891341,0.208723256,0.187844596,0.166714054,0.162288872,0.16537919,0.163302366,0.168273578,0.162081248,0.168247179,0.166038336,0.164316936
12/31/2005,0.280258983,0.253599495,0.272072494,0.238170415,0.218940112,0.200174181,0.210074879,0.193945306,0.203808762,0.196199998,0.194927536,0.197715983,0.199005399
1/1/2006,0.258980989,0.223224998,0.272072494,0.229393289,0.228585609,0.209035809,0.228320996,0.206758025,0.23237582,0.205366492,0.238878132,0.270026028,0.247452614
1/2/2006,0.258980989,0.253599495,0.277987003,0.267092894,0.253236767,0.261836062,0.25999328,0.253847643,0.260294514,0.261045188,0.248316023,0.265671521,0.250427633
1/3/2006,0.207858011,0.195181996,0.245049998,0.224975666,0.221973067,0.231086648,0.229036504,0.239950039,0.220231799,0.251823992,0.209812281,0.235707998,0.220675205
1/4/2006,0.197476372,0.167133085,0.189969124,0.165578848,0.164152573,0.15999929,0.164898688,0.158335153,0.160105222,0.15853694,0.157892926,0.154805636,0.158771881
1/5/2006,0.237904996,0.223224998,0.255679995,0.226245388,0.201604771,0.197326223,0.190249422,0.188941361,0.184616599,0.182551995,0.169825115,0.175914496,0.170839529
1/6/2006,0.19606657,0.164420839,0.189435047,0.169193709,0.164803223,0.159474863,0.166902095,0.157020186,0.162252782,0.157616932,0.156992931,0.155356221,0.159687516
1/7/2006,0.237904996,0.234095991,0.255679995,0.226061151,0.196686773,0.195809854,0.182078126,0.176375897,0.176216999,0.167124987,0.169683298,0.175914496,0.170919398
1/8/2006,0.191495584,0.163584611,0.190441053,0.171355034,0.170722972,0.159748404,0.167916763,0.159509213,0.164150519,0.15994596,0.15488403,0.157585392,0.158021465
1/9/2006,0.183294922,0.186072648,0.190220773,0.159562916,0.105450988,0.103802897,0.083538798,0.088540472,0.074808307,0.123408221,0.148767695,0.150632486,0.178399056
1/10/2006,0.237904996,0.223224998,0.272072494,0.238820149,0.207832718,0.231769047,0.225344109,0.238705589,0.224401659,0.24342449,0.215520274,0.225798488,0.225870638
1/11/2006,0.210454734,0.185880399,0.214088399,0.188621893,0.163845598,0.16206671,0.16395483,0.15941204,0.158825539,0.161061568,0.155597818,0.15720026,0.159950746
1/12/2006,0.21157527,0.215883896,0.229085669,0.199985847,0.162502617,0.166784987,0.153253302,0.153012618,0.129491657,0.173551008,0.16225028,0.184316456,0.17815502
1/13/2006,0.217609859,0.189043318,0.217779875,0.19887492,0.182690034,0.184896632,0.175515334,0.174774563,0.175174409,0.174151449,0.169553393,0.170840284,0.170308389
1/14/2006,0.220479995,0.212354004,0.234420002,0.208764388,0.209996225,0.216903721,0.236772543,0.23020966,0.239978594,0.25643459,0.237674591,0.252608001,0.235885137
1/15/2006,0.217847772,0.19539924,0.236549258,0.246621549,0.16567634,0.155323222,0.148645386,0.144234255,0.144025415,0.138006121,0.140276811,0.136071467,0.142413356
1/16/2006,0.248443007,0.243847743,0.245049998,0.216412776,0.19437146,0.190631476,0.182986953,0.177197376,0.174958504,0.167124987,0.16647103,0.168709993,0.175679645
1/17/2006,0.254076481,0.215308726,0.246980891,0.218319014,0.145319641,0.171855047,0.157996938,0.158281446,0.165968493,0.180244163,0.167761683,0.205926239,0.178405628
1/18/2006,0.320359826,0.306672424,0.281404465,0.227019978,0.171056777,0.200839295,0.185164899,0.183134347,0.171298116,0.195483491,0.232729644,0.283089548,0.243669871
1/19/2006,0.248443007,0.234095991,0.272072494,0.233800346,0.205896979,0.211908988,0.214207787,0.207644264,0.21594637,0.205366492,0.215896821,0.215888992,0.223471892
1/20/2006,0.200451588,0.174088197,0.21606188,0.194271228,0.178361161,0.178759337,0.176665209,0.177304203,0.175411667,0.179702567,0.173056584,0.178963663,0.180186254
1/21/2006,0.220479995,0.203768,0.245049998,0.219355936,0.197555705,0.200955429,0.187677612,0.192060837,0.182779909,0.196199998,0.171760074,0.175914496,0.177461741
1/22/2006,0.20184779,0.172416223,0.214768335,0.195678969,0.179966557,0.181193284,0.178049049,0.176787749,0.17532521,0.17499495,0.17472652,0.175829511,0.181178799
1/23/2006,0.228487089,0.238009289,0.254379213,0.238867685,0.190176308,0.207983106,0.182665244,0.188274652,0.168456271,0.183292523,0.176210627,0.168415979,0.209141493
1/24/2006,0.216532873,0.187213544,0.215458029,0.199443122,0.181182355,0.184515132,0.173476016,0.181017535,0.171722459,0.17588384,0.173160462,0.173307388,0.177441288
1/25/2006,0.220479995,0.223224998,0.195299789,0.176856935,0.107386976,0.145311594,0.11031311,0.11695917,0.077560477,0.125748903,0.130398485,0.151398987,0.158368543
1/26/2006,0.177212209,0.142377287,0.182878211,0.161660969,0.125686809,0.128598347,0.097501174,0.106701352,0.087639637,0.152481988,0.115476869,0.168709993,0.149797167
1/27/2006,0.207903187,0.183013625,0.208106429,0.183067909,0.165093602,0.159872628,0.158326304,0.160114613,0.155005702,0.159000384,0.15454859,0.154874213,0.163035028
1/28/2006,0.18884927,0.180979595,0.201026812,0.173861116,0.143633127,0.144696757,0.127614111,0.136494115,0.114355437,0.160328463,0.131680161,0.148506597,0.158653289
1/29/2006,0.210186456,0.180584956,0.212951932,0.190584454,0.169458574,0.173432321,0.166500477,0.167807264,0.161149774,0.164553574,0.157129889,0.158620988,0.161576582
1/30/2006,0.248443007,0.223224998,0.234420002,0.212724915,0.212266907,0.219659994,0.215748403,0.2252603,0.212041309,0.251823992,0.208560454,0.215888992,0.205077672
1/31/2006,0.18701635,0.157047094,0.193361925,0.17039935,0.165446432,0.161066351,0.166792714,0.160906762,0.162273173,0.15996385,0.154191104,0.156296738,0.162260105
2/1/2006,0.254429648,0.243847743,0.245049998,0.215616276,0.161974849,0.163243725,0.145522965,0.141379071,0.134048848,0.126631007,0.128177109,0.126692504,0.131473348
2/2/2006,0.237904996,0.203768,0.20924589,0.195425183,0.132716432,0.157434225,0.146491736,0.159286633,0.167695448,0.181455538,0.186955824,0.206344903,0.181493148
2/3/2006,0.243473634,0.226221085,0.233924419,0.204622075,0.150785416,0.154326156,0.172279209,0.160517067,0.169298872,0.174480513,0.190766581,0.235707998,0.196404191
2/4/2006,0.237904996,0.181760997,0.245049998,0.216520624,0.189290476,0.194909084,0.183027702,0.167208174,0.182596142,0.152481988,0.178782775,0.183119014,0.182585035
2/5/2006,0.203264647,0.172961859,0.193273278,0.162601143,0.205557452,0.166503701,0.307838142,0.185503336,0.304070503,0.201103352,0.255662179,0.205378226,0.204510023
2/6/2006,0.201981843,0.243847743,0.255679995,0.226797021,0.218640043,0.229127813,0.241868328,0.239363127,0.245312829,0.24342449,0.24497169,0.256962508,0.249358323
2/7/2006,0.198402213,0.166633057,0.191120455,0.166569185,0.160576787,0.160197412,0.167455743,0.161314523,0.169034543,0.163110084,0.172290341,0.172385975,0.170812552
2/8/2006,0.253022164,0.248388931,0.262853742,0.243068576,0.202888787,0.211377621,0.215588257,0.203914061,0.210784048,0.201150551,0.205667377,0.220752522,0.23232238
2/9/2006,0.194920901,0.168916609,0.192255794,0.170070541,0.164406844,0.160540793,0.166654664,0.157197222,0.162118131,0.159594431,0.155334817,0.156179424,0.158156368
2/10/2006,0.241347351,0.243847743,0.255679995,0.226898792,0.202450708,0.224301085,0.215191915,0.218420273,0.214390767,0.235025004,0.207754332,0.215888992,0.216265817
2/11/2006,0.248805732,0.213376001,0.231104448,0.209600821,0.161894321,0.181005552,0.152984217,0.176869065,0.167685792,0.203870714,0.17397289,0.209173679,0.190067917
2/12/2006,0.212243431,0.190834148,0.214859327,0.196018257,0.174538877,0.181068625,0.181800926,0.177634767,0.182727915,0.182090842,0.170364595,0.177725616,0.170167024
2/13/2006,0.224258482,0.205465332,0.202678576,0.170135796,0.136752635,0.134831816,0.137526244,0.131787479,0.124118336,0.162547395,0.149797395,0.142628565,0.177607834
2/14/2006,0.172852564,0.140234888,0.184591256,0.177200272,0.1646201,0.159711168,0.165771804,0.156773187,0.162107978,0.160625335,0.154314202,0.164103323,0.159161574
2/15/2006,0.287108421,0.253599495,0.277987003,0.234742934,0.20593816,0.209297064,0.212686218,0.207248055,0.218330345,0.214533001,0.213457503,0.215888992,0.216175937
2/16/2006,0.188506321,0.157301456,0.193469137,0.158523679,0.142916769,0.151228681,0.118695907,0.122657821,0.10654106,0.117803812,0.106242432,0.115052877,0.126230291
2/17/2006,0.258980989,0.243847743,0.255679995,0.230085686,0.214545513,0.209541083,0.212228768,0.203981704,0.21518748,0.205366492,0.214391422,0.215888992,0.216075023
2/18/2006,0.248443007,0.195181996,0.226135001,0.201422705,0.181969993,0.193969922,0.194338308,0.192506837,0.202397694,0.205366492,0.23035906,0.256962508,0.236866111
2/19/2006,0.228073835,0.203491569,0.195657194,0.198167294,0.122856125,0.140806183,0.147736371,0.144827798,0.145009533,0.165462092,0.190401956,0.186554492,0.194320023
2/20/2006,0.248443007,0.212354004,0.245049998,0.22041153,0.223872742,0.224794032,0.233787579,0.231600388,0.229341038,0.24342449,0.219629451,0.235707998,0.23048866
2/21/2006,0.214850751,0.187377183,0.215499159,0.190156708,0.169086492,0.168680433,0.166363785,0.161430701,0.160706947,0.158646109,0.158982358,0.157318423,0.159253119
2/22/2006,0.232231021,0.211257935,0.217850849,0.19343026,0.16235815,0.181976199,0.152010575,0.152720988,0.140316173,0.152693272,0.161819056,0.215888992,0.182888856
2/23/2006,0.207668395,0.177982691,0.200107992,0.177454457,0.165057542,0.162068905,0.163150187,0.155888024,0.158449804,0.158381944,0.159643724,0.160983275,0.160842558
2/24/2006,0.263798326,0.230696812,0.254961461,0.224482223,0.194405496,0.208619624,0.18952474,0.178627223,0.192944244,0.172504663,0.189935267,0.181171417,0.204768017
2/25/2006,0.212745715,0.186478067,0.217969792,0.197416247,0.180230391,0.187210672,0.178184242,0.177240709,0.177225249,0.17594017,0.170078623,0.17356557,0.171409332
2/26/2006,0.195139989,0.203768,0.203125,0.186927855,0.175701366,0.183987179,0.180579813,0.187222042,0.175092535,0.196199998,0.168374258,0.168709993,0.169648197
2/27/2006,0.207858011,0.181760997,0.21785,0.196777272,0.191667756,0.20302102,0.20458255,0.207282641,0.208390803,0.235025004,0.209408257,0.215888992,0.210294201
2/28/2006,0.216047598,0.187722363,0.210345184,0.182332681,0.169388296,0.162322416,0.162045152,0.154859462,0.15806538,0.158052409,0.154661935,0.160887745,0.157442456
3/1/2006,0.220479995,0.150577933,0.162798643,0.129729807,0.106444269,0.109893531,0.081006542,0.091790721,0.082803831,0.121550232,0.1050587,0.118633039,0.134693787
3/2/2006,0.172827232,0.126694068,0.152923614,0.158764735,0.113302983,0.137315691,0.129660755,0.134787366,0.108096972,0.127782732,0.119173253,0.126274522,0.122752312
3/3/2006,0.220479995,0.195181996,0.21785,0.200300459,0.182183122,0.189660877,0.183542363,0.185835531,0.184716962,0.205366492,0.169792488,0.175914496,0.167135476
3/4/2006,0.191194049,0.16198079,0.193016372,0.17356437,0.166211145,0.16285451,0.16538662,0.158321348,0.160730111,0.158019615,0.157639248,0.156957501,0.159414282
3/5/2006,0.207858011,0.203768,0.21785,0.185628373,0.17012509,0.164813266,0.166160844,0.157600764,0.164159043,0.152481988,0.16332517,0.168709993,0.173163418
3/6/2006,0.220479995,0.181760997,0.203125,0.178816504,0.173247424,0.16200413,0.168692287,0.154852829,0.170708272,0.152481988,0.184241957,0.197715983,0.181685775
3/7/2006,0.207858011,0.195181996,0.203125,0.177493759,0.177959463,0.172492315,0.180047946,0.179064884,0.173192288,0.182551995,0.172672529,0.183119014,0.189061955
3/8/2006,0.195139989,0.181760997,0.203125,0.177576574,0.163177674,0.159498596,0.154157415,0.154252305,0.151927419,0.152481988,0.146355158,0.134692997,0.144022096
3/9/2006,0.190474618,0.16267817,0.188970974,0.164278484,0.164698376,0.1603727,0.167638252,0.161178044,0.162633392,0.158077146,0.158039485,0.157315418,0.165706424
